entry_id,entrytag_id,entrytag_name,entrytag_level,entrytag_path,parent_entrytag_id
395,649,Gauḍīya Vaiṣṇava Sampradāya (Caitanya Vaiṣṇavism),5,Religious Group[8]->Indic Religious Traditions[510]->Hinduism[566]->Vaiṣṇava Traditions[644]->Gauḍīya Vaiṣṇava Sampradāya (Caitanya Vaiṣṇavism)[649],644.0
395,2479,Classical Indo-European,3,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],1904.0
395,4033,Germanic,4,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033],2479.0
395,5354,Northwest Germanic,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354],4033.0
395,6740,West Germanic,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740],5354.0
395,8290,North Sea Germanic,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290],6740.0
395,13445,Macro-English,12,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445],12745.0
395,13478,Hindustani,12,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Indo-Aryan Central zone[11905]->Western Hindi[12783]->Hindustani[13478],12783.0
395,32554,Western Hindi,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409]->Subcontinental Central Indo-Aryan[30767]->Western Hindi[32554],30767.0
395,5357,Indo-Aryan,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357],4034.0
395,8297,Continental Indo-Aryan,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297],6751.0
395,9705,Anglo-Frisian,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705],8290.0
395,10945,Shaurasenic,9,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945],9718.0
395,11905,Indo-Aryan Central zone,10,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Indo-Aryan Central zone[11905],10945.0
395,12783,Western Hindi,11,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Indo-Aryan Central zone[11905]->Western Hindi[12783],11905.0
395,34192,Hindustani,9,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409]->Subcontinental Central Indo-Aryan[30767]->Western Hindi[32554]->Hindustani[34192],32554.0
395,510,Indic Religious Traditions,2,Religious Group[8]->Indic Religious Traditions[510],8.0
395,644,Vaiṣṇava Traditions,4,Religious Group[8]->Indic Religious Traditions[510]->Hinduism[566]->Vaiṣṇava Traditions[644],566.0
400,9705,Anglo-Frisian,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705],8290.0
400,18,Christian Traditions,2,Religious Group[8]->Christian Traditions[18],8.0
400,4033,Germanic,4,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033],2479.0
400,5354,Northwest Germanic,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354],4033.0
400,6740,West Germanic,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740],5354.0
400,8290,North Sea Germanic,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290],6740.0
400,13445,Macro-English,12,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445],12745.0
400,2479,Classical Indo-European,3,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],1904.0
400,12745,Middle-Modern English,11,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745],11872.0
400,11872,Later Anglic,10,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872],10924.0
400,10924,Anglic,9,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924],9705.0
400,1904,Indo-European,2,Language[1747]->Indo-European[1904],1747.0
400,784,Evangelical (charismatic),3,Religious Group[8]->Christian Traditions[18]->Evangelical (charismatic)[784],18.0
400,180,Pentecostal,3,Religious Group[8]->Christian Traditions[18]->Pentecostal[180],18.0
400,8,Religious Group,1,Religious Group[8],
400,40934,Singlish,14,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951]->Singlish[40934],13951.0
400,13951,English,13,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951],13445.0
406,1946,Sino-Tibetan,2,Language[1747]->Sino-Tibetan[1946],1747.0
406,136,Celestial Masters (tianshi dao 天師道)/Way of Orthodox Unity (zhengyi dao 正一道),4,Religious Group[8]->Chinese Religion[123]->Daoist Traditions[134]->Celestial Masters (tianshi dao 天師道)/Way of Orthodox Unity (zhengyi dao 正一道)[136],134.0
406,8,Religious Group,1,Religious Group[8],
406,28608,Late Han Chinese,5,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Old Chinese[4344]->Late Han Chinese[28608],4344.0
406,123,Chinese Religion,2,Religious Group[8]->Chinese Religion[123],8.0
406,134,Daoist Traditions,3,Religious Group[8]->Chinese Religion[123]->Daoist Traditions[134],123.0
406,4344,Old Chinese,4,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Old Chinese[4344],3038.0
406,3038,Sinitic,3,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038],1946.0
415,13972,Hindi,13,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Indo-Aryan Central zone[11905]->Western Hindi[12783]->Hindustani[13478]->Hindi[13972],13478.0
415,566,Hinduism,3,Religious Group[8]->Indic Religious Traditions[510]->Hinduism[566],510.0
415,9718,Midlands Indo-Aryan,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718],8297.0
415,35994,Hindi,10,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409]->Subcontinental Central Indo-Aryan[30767]->Western Hindi[32554]->Hindustani[34192]->Hindi[35994],34192.0
415,30767,Subcontinental Central Indo-Aryan,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409]->Subcontinental Central Indo-Aryan[30767],29409.0
415,29409,Indo-Aryan Central zone,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409],5357.0
415,12779,Nepali,11,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Indo-Aryan Northern zone[10943]->Eastern Pahari[11900]->Nepali[12779],11900.0
415,11900,Eastern Pahari,10,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Indo-Aryan Northern zone[10943]->Eastern Pahari[11900],10943.0
415,6751,Middle-Modern Indo-Aryan,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751],5357.0
415,4034,Indo-Iranian,4,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034],2479.0
415,1904,Indo-European,2,Language[1747]->Indo-European[1904],1747.0
415,8,Religious Group,1,Religious Group[8],
415,10945,Shaurasenic,9,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945],9718.0
415,10943,Indo-Aryan Northern zone,9,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Indo-Aryan Northern zone[10943],9718.0
415,8297,Continental Indo-Aryan,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297],6751.0
415,32554,Western Hindi,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409]->Subcontinental Central Indo-Aryan[30767]->Western Hindi[32554],30767.0
415,510,Indic Religious Traditions,2,Religious Group[8]->Indic Religious Traditions[510],8.0
415,646,Modern Hinduism,4,Religious Group[8]->Indic Religious Traditions[510]->Hinduism[566]->Modern Hinduism[646],566.0
415,2479,Classical Indo-European,3,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],1904.0
415,34192,Hindustani,9,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Central zone[29409]->Subcontinental Central Indo-Aryan[30767]->Western Hindi[32554]->Hindustani[34192],32554.0
415,13478,Hindustani,12,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Indo-Aryan Central zone[11905]->Western Hindi[12783]->Hindustani[13478],12783.0
415,30764,Eastern Pahari,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northern zone[29408]->Eastern Pahari[30764],29408.0
415,12783,Western Hindi,11,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Indo-Aryan Central zone[11905]->Western Hindi[12783],11905.0
415,29408,Indo-Aryan Northern zone,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northern zone[29408],5357.0
415,5357,Indo-Aryan,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357],4034.0
415,621,Śaiva traditions,4,Religious Group[8]->Indic Religious Traditions[510]->Hinduism[566]->Śaiva traditions[621],566.0
415,11905,Indo-Aryan Central zone,10,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Indo-Aryan Central zone[11905],10945.0
415,32545,Nepali,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northern zone[29408]->Eastern Pahari[30764]->Nepali[32545],30764.0
416,18,Christian Traditions,2,Religious Group[8]->Christian Traditions[18],8.0
416,8263,Russian,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Balto-Slavic[4026]->Slavic[5339]->East Slavic[6720]->Russian[8263],6720.0
416,2479,Classical Indo-European,3,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],1904.0
416,5339,Slavic,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Balto-Slavic[4026]->Slavic[5339],4026.0
416,45,Slavic Religions,2,Religious Group[8]->Slavic Religions[45],8.0
416,6720,East Slavic,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Balto-Slavic[4026]->Slavic[5339]->East Slavic[6720],5339.0
416,8,Religious Group,1,Religious Group[8],
416,1904,Indo-European,2,Language[1747]->Indo-European[1904],1747.0
416,381,Orthodox/Eastern Christian,4,Religious Group[8]->Anatolian Religions[10]->Armenian Religion[53]->Orthodox/Eastern Christian[381],53.0
416,4026,Balto-Slavic,4,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Balto-Slavic[4026],2479.0
418,30197,Central Pacific linkage,7,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860]->Eastern Malayo-Polynesian[28256]->Oceanic[29007]->Central Pacific linkage[30197],29007.0
418,36903,Tikopia,11,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860]->Eastern Malayo-Polynesian[28256]->Oceanic[29007]->Central Pacific linkage[30197]->Tokelau-Fijian[31779]->Polynesian[33552]->Nuclear Polynesian[35286]->Tikopia[36903],35286.0
418,11399,Tikopia,10,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548]->Oceanic[4923]->Central Pacific linkage[6264]->Tokalau Fijian[7757]->Polynesian[9240]->Nuclear Polynesian[10467]->Tikopia[11399],10467.0
418,27860,Central-Eastern Malayo-Polynesian,4,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860],2158.0
418,7757,Tokalau Fijian,7,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548]->Oceanic[4923]->Central Pacific linkage[6264]->Tokalau Fijian[7757],6264.0
418,10467,Nuclear Polynesian,9,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548]->Oceanic[4923]->Central Pacific linkage[6264]->Tokalau Fijian[7757]->Polynesian[9240]->Nuclear Polynesian[10467],9240.0
418,2158,Malayo-Polynesian,3,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158],1807.0
418,40,Oceanic Religions,2,Religious Group[8]->Oceanic Religions[40],8.0
418,6264,Central Pacific linkage,6,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548]->Oceanic[4923]->Central Pacific linkage[6264],4923.0
418,29007,Oceanic,6,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860]->Eastern Malayo-Polynesian[28256]->Oceanic[29007],28256.0
418,311,Melanesia,3,Religious Group[8]->Oceanic Religions[40]->Melanesia[311],40.0
418,8,Religious Group,1,Religious Group[8],
418,28256,Eastern Malayo-Polynesian,5,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860]->Eastern Malayo-Polynesian[28256],27860.0
418,9240,Polynesian,8,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548]->Oceanic[4923]->Central Pacific linkage[6264]->Tokalau Fijian[7757]->Polynesian[9240],7757.0
418,35286,Nuclear Polynesian,10,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860]->Eastern Malayo-Polynesian[28256]->Oceanic[29007]->Central Pacific linkage[30197]->Tokelau-Fijian[31779]->Polynesian[33552]->Nuclear Polynesian[35286],33552.0
418,31779,Tokelau-Fijian,8,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860]->Eastern Malayo-Polynesian[28256]->Oceanic[29007]->Central Pacific linkage[30197]->Tokelau-Fijian[31779],30197.0
418,4923,Oceanic,5,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548]->Oceanic[4923],3548.0
418,3548,Eastern Malayo-Polynesian,4,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548],2158.0
418,1807,Austronesian,2,Language[1747]->Austronesian[1807],1747.0
418,33552,Polynesian,9,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860]->Eastern Malayo-Polynesian[28256]->Oceanic[29007]->Central Pacific linkage[30197]->Tokelau-Fijian[31779]->Polynesian[33552],31779.0
419,9719,Indo-Aryan Eastern zone,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Eastern zone[9719],8297.0
419,510,Indic Religious Traditions,2,Religious Group[8]->Indic Religious Traditions[510],8.0
419,644,Vaiṣṇava Traditions,4,Religious Group[8]->Indic Religious Traditions[510]->Hinduism[566]->Vaiṣṇava Traditions[644],566.0
419,646,Modern Hinduism,4,Religious Group[8]->Indic Religious Traditions[510]->Hinduism[566]->Modern Hinduism[646],566.0
419,2479,Classical Indo-European,3,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],1904.0
419,30776,Oriya-Gauda-Kamrupa,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Eastern zone[29411]->Oriya-Gauda-Kamrupa[30776],29411.0
419,32577,Macro-Oriya,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Eastern zone[29411]->Oriya-Gauda-Kamrupa[30776]->Macro-Oriya[32577],30776.0
419,8297,Continental Indo-Aryan,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297],6751.0
419,5357,Indo-Aryan,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357],4034.0
