"entry_id","entry_tag","entrytag_id","parent_tag_id","level"
1253,Jewish Traditions,27,8,2
1253,Late Second Temple Judaism,743,27,3
1253,Abrahamic,905,8,2
1253,Communal Society,914,8,2
1253,Text,1069,,1
1253,Messianism,1156,8,2
1253,Early Jewish Literature,1256,1069,2
1253,Rule Text,1296,1069,2
1254,Religious Group,8,,1
1254,Christian Traditions,18,8,2
1254,Orthodox/Eastern Christian,172,18,3
1254,Religious Place,856,,1
1254,Basilica,870,856,2
1254,Medieval Christianity,984,8,2
1254,Monastery,1003,856,2
1254,Monasticism,1168,8,2
1255,Religious Group,8,,1
1255,Christian Traditions,18,8,2
1255,Islamic Traditions,24,8,2
1255,Early Christianity,774,8,2
1255,Text,1069,,1
1255,Apocalyptic Literature,1253,1069,2
1255,Hagiography,1297,1069,2
1255,Ancient Novel,1298,1069,2
1256,Religious Group,8,,1
1256,Native American (North American) Religions,38,8,2
1256,Circumpolar Religions,765,8,2
1257,Religious Group,8,,1
1257,Canaanite Religions,15,8,2
1257,Levantine Religion,929,8,2
1257,Syro-Palestinian Religion,930,8,2
1257,Ammon,1299,929,3
1257,Polytheistic,1300,8,2
1258,Religious Group,8,,1
1258,Canaanite Religions,15,8,2
1258,Abrahamic,905,8,2
1258,Levantine Religion,929,8,2
1258,Syro-Palestinian Religion,930,8,2
1258,Prophecy,979,8,2
1258,Israelite Religion,1293,8,2
1259,Religious Group,8,,1
1259,Confucianism,1085,8,2
1260,Religious Group,8,,1
1260,Islamic Traditions,24,8,2
1260,Text,1069,,1
1260,Apocalyptic Literature,1253,1069,2
1260,Ancient Novel,1298,1069,2
1260,Religious History,1301,1069,2
1260,Hadith,1302,1069,2
1260,Universal Chronicle,1304,1069,2
1260,Hispano-Islamic,1305,8,2
1261,Religious Group,8,,1
1261,Religious Place,856,,1
1261,City,1068,856,2
1261,Yellow and Yangzi Rivers Region,1251,8,2
1261,China,1258,856,2
1261,"Henan, Anyang, Yin",1307,1258,3
1262,Religious Group,8,,1
1262,Arabian Religions,1229,8,2
1263,Religious Group,8,,1
1263,Jewish Traditions,27,8,2
1263,Abrahamic,905,8,2
1264,Religious Group,8,,1
1264,Judeans and Israelites,1308,8,2
1265,Religious Group,8,,1
1265,Text,1069,,1
1265,Early Chinese text,1083,1069,2
1265,Early Chinese Traditions,1123,8,2
1265,Philosophical writings,1309,1083,3
1266,Religious Group,8,,1
1266,Chinese Religion,123,8,2
1266,Religious Place,856,,1
1266,Tomb,1067,856,2
1266,Early Chinese Traditions,1123,8,2
1266,Cemetery,1197,856,2
1266,China,1258,856,2
1266,Divination,1310,8,2
1267,Religious Group,8,,1
1267,Greek Religions,22,8,2
1267,Mithraism,36,8,2
1267,Roman Religious Traditions,42,8,2
1267,Hellenistic Religions,741,8,2
1267,Ancient Mediterranean,776,8,2
1267,Syncretic Religions,806,8,2
1267,Roman Religions,900,8,2
1267,Rome,974,8,2
1267,Greek Cult,982,8,2
1267,Mystery Religion,983,8,2
1267,Mysticism,1053,8,2
1267,Religious Practice,1238,8,2
1267,Polytheistic,1300,8,2
1268,Religious Group,8,,1
1268,Arabian Religions,1229,8,2
1269,Religious Group,8,,1
1269,Buddhist Traditions,14,8,2
1269,Text,1069,,1
1269,Chinese Buddhist text,1102,1069,2
1269,Canonical texts,1120,1069,2
1269,Yellow and Yangzi Rivers Region,1251,8,2
1269,Religious History,1301,1069,2
1269,Miracle tales,1313,1069,2
1270,Religious Group,8,,1
1270,Text,1069,,1
1270,Early Chinese text,1083,1069,2
1270,Daoist text,1107,1069,2
1270,Daoism,1108,8,2
1270,Early Chinese Traditions,1123,8,2
1270,Yellow and Yangzi Rivers Region,1251,8,2
1270,Philosophical writings,1309,1083,3
1271,Religious Group,8,,1
1271,Text,1069,,1
1271,Early Chinese text,1083,1069,2
1271,Early Chinese Traditions,1123,8,2
1271,Tsinghua Text,1166,1069,2
1271,Tsinghua University strips,1314,1083,3
1271,Ancient Classics,1315,1083,3
1272,Religious Group,8,,1
1272,Text,1069,,1
1272,Early Chinese text,1083,1069,2
1272,Early Chinese Traditions,1123,8,2
1272,Tsinghua Text,1166,1069,2
1272,Philosophical writings,1309,1083,3
1272,Tsinghua University strips,1314,1083,3
1273,Religious Group,8,,1
1273,Sichuan and Hanzhong Valley Region,1311,8,2
1274,Religious Group,8,,1
1274,Orthodoxy,1021,8,2
1275,Religious Group,8,,1
1275,South American Religions,508,8,2
1275,Shamanism,904,8,2
1275,Prehistoric Religion,1056,8,2
1275,Prehistoric South American Religions,1316,8,2
1275,Pre-Inka Religions,1317,8,2
1276,Religious Group,8,,1
1276,Christian Traditions,18,8,2
1276,Religious Place,856,,1
1276,Monastery,1003,856,2
1276,Monasticism,1168,8,2
1276,Early Christian Monasticism in Egypt,1169,8,2
1276,Egypt,1195,856,2
1277,Religious Group,8,,1
1277,Minoan Religions,35,8,2
1277,Religious Place,856,,1
1277,Aegean,1100,856,2
1278,Religious Group,8,,1
1278,Minoan Religions,35,8,2
1278,Religious Place,856,,1
1278,Aegean,1100,856,2
1279,Religious Group,8,,1
1279,Islamic Traditions,24,8,2
1279,Sufism,273,24,3
1280,Religious Group,8,,1
1280,Islamic Traditions,24,8,2
1280,Chinese Religion,123,8,2
1280,Chinese Islamic Traditions,239,123,3
1280,Chinese Islamic Traditions,240,24,3
1280,Religious Place,856,,1
1280,Religious Complex,927,856,2
1280,China,1258,856,2
1280,Shanghai,1319,1258,3
1280,Mosque,1320,927,3
1280,Islamic Modernization,1321,24,3
1281,Religious Group,8,,1
1281,African Religions,9,8,2
1282,Religious Group,8,,1
1282,Jewish Traditions,27,8,2
1282,Abrahamic,905,8,2
1282,Text,1069,,1
1282,Sacred Law,1242,1069,2
1282,Early Jewish Literature,1256,1069,2
1283,Religious Group,8,,1
1283,Islamic Traditions,24,8,2
1283,Sufism,273,24,3
1284,Religious Group,8,,1
1284,Anatolian Religions,10,8,2
1284,Assyrian Religions,11,8,2
1284,Canaanite Religions,15,8,2
1284,Egyptian Religions,20,8,2
1284,Persian Religions,41,8,2
1284,Ancient Mediterranean,776,8,2
1284,Ancient Syrian Religion,918,8,2
1284,Levantine Religion,929,8,2
1284,Syro-Palestinian Religion,930,8,2
1284,Carthage,976,8,2
1284,Phoenician Cult,1190,8,2
1284,Aramaic Religions,1230,8,2
1284,Israelite Religion,1293,8,2
1284,Polytheistic,1300,8,2
1285,Religious Group,8,,1
1285,Egyptian Religions,20,8,2
1285,Religious Place,856,,1
1285,Egypt,1195,856,2
1286,Religious Group,8,,1
1286,Text,1069,,1
1286,Early Chinese text,1083,1069,2
1286,Confucianism,1085,8,2
1286,Early Chinese Traditions,1123,8,2
1286,Confucian Classics,1172,1083,3
1287,Religious Group,8,,1
1287,Minoan Religions,35,8,2
1287,Religious Place,856,,1
1287,Aegean,1100,856,2
1287,Greece,1126,856,2
1287,Nature Sanctuaries,1245,856,2
1287,Peak Sanctuary,1325,1245,3
1287,Crete,1326,1126,3
1288,Religious Group,8,,1
1288,Shaivism,1059,8,2
1288,Hinduism,1244,8,2
1289,Religious Group,8,,1
1289,Islamic Traditions,24,8,2
1289,Sufism,273,24,3
1290,Religious Group,8,,1
1290,Jewish Traditions,27,8,2
1290,Late Second Temple Judaism,743,27,3
1290,Text,1069,,1
1290,Early Jewish Literature,1256,1069,2
1290,Dead Sea Scrolls,1322,1256,3
1291,Religious Group,8,,1
1291,Buddhist Traditions,14,8,2
1291,Chinese Buddhist Traditions,65,14,3
1291,Chinese Religion,123,8,2
1291,Chinese Buddhist Traditions,383,123,3
1292,Religious Group,8,,1
1292,Christian Traditions,18,8,2
1292,Early Christianity,774,8,2
1292,Religious Place,856,,1
1292,Basilica,870,856,2
1292,Religious Complex,927,856,2
1292,Orthodoxy,1021,8,2
1293,Religious Group,8,,1
1293,Mesoamerican Religions,33,8,2
1293,Zapotec Religion,498,33,3
1293,Communal Society,914,8,2
1293,Roman Catholic,996,8,2
1293,Indigenous tribal,1048,8,2
1294,Religious Group,8,,1
1294,Mesopotamian Religions,34,8,2
1294,Ancient Mediterranean,776,8,2
1294,Ancient Syrian Religion,918,8,2
1294,Text,1069,,1
1294,Excavated text,1084,1069,2
1294,Mortuary text,1109,1069,2
1294,Ritual text,1176,1069,2
1294,Inscription,1241,1069,2
1294,Religious History,1301,1069,2
1294,Babylonian Text,1328,1069,2
1295,Religious Group,8,,1
1295,Early Christianity,774,8,2
1295,Ancient Mediterranean,776,8,2
1295,Heresy,854,8,2
1295,Augustine,1330,8,2
1296,Religious Group,8,,1
1296,Christian Traditions,18,8,2
1296,Early Christianity,774,8,2
1296,Religious Place,856,,1
1296,Basilica,870,856,2
1296,Archaeological monument,1144,856,2
1296,Cyprus,1323,856,2
1297,Religious Group,8,,1
1297,Chinese Religion,123,8,2
1297,Confucian (rujia 儒家) Traditions,131,123,3
1297,Daoist Traditions,134,123,3
1297,Text,1069,,1
1297,Early Chinese text,1083,1069,2
1297,Early Chinese cosmogony,1119,123,3
1297,Confucian Classics,1172,1083,3
1298,Religious Group,8,,1
1298,Islamic Traditions,24,8,2
1298,Southeast Asian Religions,808,8,2
1298,Religious Place,856,,1
1298,Shrines,934,856,2
1298,Sufi,997,8,2
1298,Tomb,1067,856,2
1299,Religious Group,8,,1
1299,Christian Traditions,18,8,2
1299,Orthodox/Eastern Christian,172,18,3
1299,Russian Orthodox,764,172,4
1300,Religious Group,8,,1
1300,Mesoamerican Religions,33,8,2
1300,Native American (North American) Religions,38,8,2
1300,Mayan Religions,340,33,3
1300,Zapotec Religion,498,33,3
1300,Tarascan religion,499,33,3
1300,Mixtec Religion,501,33,3
1300,Syncretic Religions,806,8,2
1300,Catholic,999,8,2
1300,Christianity of the Global South,1014,8,2
1300,Subaltern Religion,1038,8,2
1300,Indigenous tribal,1048,8,2
1300,Liberation Theology,1333,8,2
1300,Indigenous Theology,1334,8,2
1301,Religious Group,8,,1
1301,South American Religions,508,8,2
1301,Animist,836,8,2
1301,Ancestor Veneration,933,836,3
1301,Military Cults,938,8,2
1301,Polytheistic,1300,8,2
1301,Prehistoric South American Religions,1316,8,2
1301,Pre-Inka Religions,1317,8,2
1301,Landscape,1335,836,3
1301,Animals,1336,836,3
1301,Landscape features,1337,836,3
1301,Moche religion,1339,508,3
1302,Religious Group,8,,1
1302,Anatolian Religions,10,8,2
1302,Mesopotamian Religions,34,8,2
1302,Hittite Religions,55,10,3
1302,Ancient Mediterranean,776,8,2
1302,Ancient Syrian Religion,918,8,2
1302,Levantine Religion,929,8,2
1303,Religious Group,8,,1
1303,Anatolian Religions,10,8,2
1303,Mesopotamian Religions,34,8,2
1303,Hittite Religions,55,10,3
1303,Ancient Mediterranean,776,8,2
1303,Ancient Syrian Religion,918,8,2
1303,Levantine Religion,929,8,2
1304,Religious Group,8,,1
1304,Native American (North American) Religions,38,8,2
1304,American Christianity,1030,8,2
1304,Indigenous tribal,1048,8,2
1304,Indigenous Theology,1334,8,2
1305,Religious Group,8,,1
1305,Buddhist Traditions,14,8,2
1305,Chinese Buddhist Traditions,65,14,3
1305,Chan Buddhism (chan zong 禪宗),66,65,4
1305,Tiantai school (tiantai zong 天台宗),77,65,4
1305,Religious Place,856,,1
1305,Scholastic Buddhism,952,14,3
1305,Yellow and Yangzi Rivers Region,1251,8,2
1305,China,1258,856,2
1305,Chinese Buddhism,1291,8,2
1305,Hangzhou,1344,1258,3
1305,Zhejiang,1345,1258,3
1305,West Lake 西湖,1346,1258,3
1306,Religious Group,8,,1
1306,Anatolian Religions,10,8,2
1306,Greek Religions,22,8,2
1306,Minoan Religions,35,8,2
1306,Ancient Mediterranean,776,8,2
1306,Greek Cult,982,8,2
1306,Israelite Religion,1293,8,2
1306,Judeans and Israelites,1308,8,2
1307,Religious Group,8,,1
1307,Christian Traditions,18,8,2
1307,Evangelicalism,915,8,2
1307,Protestantism,917,8,2
1307,North American Religions,998,8,2
1307,Evangelical Religion,1016,8,2
1307,American Christianity,1030,8,2
1307,Baptists,1343,8,2
1308,Religious Group,8,,1
1308,Jewish Traditions,27,8,2
1308,Abrahamic,905,8,2
1308,Arabian Religions,1229,8,2
1308,Judeans and Israelites,1308,8,2
1309,Religious Group,8,,1
1309,African Religions,9,8,2
1309,Christian Traditions,18,8,2
1309,Early Christianity,742,18,3
1309,Ancient Mediterranean,776,8,2
1309,Monasticism,1168,8,2
1310,Religious Group,8,,1
1310,Religious Place,856,,1
1310,Monument,857,856,2
1310,Open-Air Sanctuary,924,856,2
1310,Religious Complex,927,856,2
1310,Medieval Christianity,984,8,2
1310,Monastery,1003,856,2
1310,Greece,1126,856,2
1310,Archaeological monument,1144,856,2
1310,Monasticism,1168,8,2
1310,Catacomb,1196,856,2
1310,Cemetery,1197,856,2
1310,Tomb,1207,8,2
1311,Religious Group,8,,1
1311,Apocalyptic Movements,846,8,2
1311,Millenarian Movements,849,846,3
1311,Christian Restorationism,1006,8,2
1311,American Christianity,1030,8,2
1312,Religious Group,8,,1
1312,Hinduism,1244,8,2
1313,Religious Group,8,,1
1313,Islamic Traditions,24,8,2
1313,Religious Place,856,,1
1313,Sufi,997,8,2
1313,Tomb,1067,856,2
1313,Buginese,1332,8,2
1314,Religious Group,8,,1
1314,Christian Traditions,18,8,2
1314,Early Christianity,774,8,2
1314,Early Christianity,775,8,2
1314,Abrahamic,905,8,2
1314,Arabian Religions,1229,8,2
1315,Religious Group,8,,1
1315,Buddhist Traditions,14,8,2
1315,Jain Traditions,25,8,2
1315,Sikhism,44,8,2
1315,Zoroastrianism,49,8,2
1315,Indic Religious Traditions,510,8,2
1315,Southeast Asian Religions,808,8,2
1315,Indic Religion,894,8,2
1315,Vedic Religion,895,8,2
1315,Tibetan Buddhism,992,8,2
1315,Tantric Buddhism,993,8,2
1315,Sufi,997,8,2
1315,South Asian Religion,1037,8,2
1315,Shaivism,1059,8,2
1315,Yogacara Buddhism,1090,8,2
1315,Vinaya school,1096,8,2
1315,Daoism,1108,8,2
1315,Southeast Asian Hinduism,1243,8,2
1315,Hinduism,1244,8,2
1316,Religious Group,8,,1
1316,African Religions,9,8,2
1316,Religious Place,856,,1
1316,Tomb,1067,856,2
1316,Ancient Egyptian Religion,1157,9,3
1316,Egypt,1195,856,2
1316,Amarna Religion,1349,1157,4
1317,Religious Group,8,,1
1317,African Religions,9,8,2
1317,Religious Place,856,,1
1317,Tomb,1067,856,2
1317,Ancient Egyptian Religion,1157,9,3
1317,Egypt,1195,856,2
1317,Saqqara,1350,1195,3
1318,Religious Group,8,,1
1318,Religious Place,856,,1
1318,Orthodoxy,1021,8,2
1318,Greece,1126,856,2
1318,Archaeological monument,1144,856,2
1319,Religious Group,8,,1
1319,New Religious Movement,786,8,2
1319,New Age Religion,788,8,2
1319,Messianism,1156,8,2
1319,Mexican Religion,1352,8,2
1319,Latin America Religions,1353,8,2
1320,Religious Group,8,,1
1320,Islamic Traditions,24,8,2
1320,Roman Religious Traditions,42,8,2
1320,Religious Place,856,,1
1320,Monument,857,856,2
1320,Roman Catholic,996,8,2
1320,Catholic,999,8,2
1320,Orthodoxy,1021,8,2
1320,Greece,1126,856,2
1320,Archaeological monument,1144,856,2
1321,Religious Group,8,,1
1321,Sufi,997,8,2
1321,African Religion,1012,8,2
1322,Religious Group,8,,1
1322,Anatolian Religions,10,8,2
1322,Egyptian Religions,20,8,2
1322,Greek Religions,22,8,2
1322,Mithraism,36,8,2
1322,Roman Religious Traditions,42,8,2
1322,Lydian Religions,56,10,3
1322,Pergamon Religions,57,10,3
1322,Phrygian Religions,58,10,3
1322,[Religions of] Pontus Kingdom,59,10,3
1322,Hellenistic Religions,741,8,2
1322,Greek Polis Religions,744,22,3
1322,Greek Mystery Cults,745,22,3
1322,Greek Philosophical Traditions,746,22,3
1322,Greek Domestic Religions,747,22,3
1322,Italic Religions,751,8,2
1322,Ancient Mediterranean,776,8,2
1322,Syncretic Religions,806,8,2
1322,Roman Religions,900,8,2
1322,Ancient Syrian Religion,918,8,2
1322,Indo-European Religion,956,8,2
1322,Rome,974,8,2
1322,Gaul,975,8,2
1322,Phrygia,978,8,2
1322,Asia Minor,981,8,2
1322,Greek Cult,982,8,2
1322,Mystery Religion,983,8,2
1322,Mysticism,1053,8,2
1322,Roman State Religion,1057,751,3
1322,Religious Practice,1238,8,2
1322,Polytheistic,1300,8,2
1322,Divination,1310,8,2
1323,Religious Group,8,,1
1323,African Religions,9,8,2
1323,Bantu Religions,50,9,3
1324,Religious Group,8,,1
1324,Text,1069,,1
1324,Early Chinese text,1083,1069,2
1324,Yellow and Yangzi Rivers Region,1251,8,2
1325,Religious Group,8,,1
1325,Greek Religions,22,8,2
1325,Greek Polis Religions,744,22,3
1325,Ancient Mediterranean,776,8,2
1325,Religious Place,856,,1
1325,Temple,865,856,2
1325,Roman Religions,900,8,2
1325,Temenos,928,856,2
1325,Sacred Enclosure,931,928,3
1325,Greek Cult,982,8,2
1325,Aegean,1100,856,2
1325,Greece,1126,856,2
1325,Attica,1127,1126,3
1325,Archaeological monument,1144,856,2
1325,Graeco-Roman,1199,856,2
1325,Roman Greece,1355,900,3
1326,Religious Group,8,,1
1326,Anatolian Religions,10,8,2
1326,Mesopotamian Religions,34,8,2
1326,Urartian Religions,61,10,3
1326,Assyrian Religions,331,34,3
1326,Text,1069,,1
1326,Ritual text,1176,1069,2
1326,Inscription,1241,1069,2
1326,Hurrian Religions,1257,34,3
1326,Deity list,1356,1069,2
1327,Religious Group,8,,1
1327,Islamic Traditions,24,8,2
1327,Religious Place,856,,1
1327,Sufi,997,8,2
1327,Tomb,1067,856,2
1328,Religious Group,8,,1
1328,Celtic Religions,16,8,2
1328,Celtic Paganism,958,8,2
1328,Celtic Polytheism,959,8,2
1328,Irish Paganism,960,8,2
1328,Irish Polytheism,961,8,2
1328,Text,1069,,1
1328,Epic,1074,1069,2
1328,Celtic,1357,1069,2
1328,Irish,1358,1069,2
1329,Religious Group,8,,1
1329,Anatolian Religions,10,8,2
1329,Prehistoric Religion,1056,8,2
1329,Neolithic,1360,8,2
1329,Near East,1361,8,2
1330,Religious Group,8,,1
1330,Jewish Traditions,27,8,2
1330,Text,1069,,1
1330,Ancient Egyptian Text,1171,1069,2
1330,Aramaic Religions,1230,8,2
1330,Early Jewish Literature,1256,1069,2
1331,Religious Group,8,,1
1331,Greek Religions,22,8,2
1331,Macedonian Religions,194,22,3
1331,Hellenistic Religions,741,8,2
1331,Religious Place,856,,1
1331,Religious Complex,927,856,2
1331,Greek Cult,982,8,2
1331,Aegean,1100,856,2
1331,Greece,1126,856,2
1331,Graeco-Roman,1199,856,2
1331,Thessaly,1223,1126,3
1331,Thessalian Religions,1364,22,3
1332,Religious Group,8,,1
1332,Religious Place,856,,1
1332,Temple,865,856,2
1332,Archaeological monument,1144,856,2
1332,Pre-Islamic South Arabian Religion,1365,8,2
1333,Religious Group,8,,1
1333,Anatolian Religions,10,8,2
1333,Greek Religions,22,8,2
1333,Hellenistic Religions,741,8,2
1333,Ancient Mediterranean,776,8,2
1333,Asia Minor,981,8,2
1333,Greek Cult,982,8,2
1334,Religious Group,8,,1
1334,Evangelicalism,915,8,2
1334,Evangelical Religion,1016,8,2
1334,American Christianity,1030,8,2
1334,Protestantism,1032,8,2
1334,Religious Practice,1238,8,2
1335,Religious Group,8,,1
1335,Rome,974,8,2
1335,Roman Catholic,996,8,2
1336,Religious Group,8,,1
1336,Religious Place,856,,1
1336,Monument,857,856,2
1336,Temple,865,856,2
1336,Religious Complex,927,856,2
1336,Shrines,934,856,2
1336,Tibetan Buddhism,992,8,2
1336,Tantric Buddhism,993,8,2
1336,Monastery,1003,856,2
1337,Religious Group,8,,1
1337,Ancient Syrian Religion,918,8,2
1338,Religious Group,8,,1
1338,Text,1069,,1
1338,Early Christian Monasticism in Egypt,1169,8,2
1338,Sayings Text (Greek: Apophthegmata),1367,1069,2
1339,Religious Group,8,,1
1339,African Religions,9,8,2
1339,Egyptian Religions,20,8,2
1339,Religious Place,856,,1
1339,Temple,865,856,2
1339,Ancient Egyptian Religion,1157,9,3
1339,Egypt,1195,856,2
1340,Religious Group,8,,1
1340,New Age Religion,788,8,2
1340,Hinduism,1244,8,2
1340,Neo-Hinduism,1368,1244,3
1340,Neo-Vedanta,1385,8,2
1340,Yoga,1458,8,2
1341,Religious Group,8,,1
1341,Islamic Traditions,24,8,2
1341,Islamic Revival,1369,24,3
1342,Religious Group,8,,1
1342,Early Christianity,774,8,2
1342,Ancient Mediterranean,776,8,2
1342,Abrahamic,905,8,2
1342,Text,1069,,1
1342,Scripture,1075,1069,2
1342,Canonical texts,1120,1069,2
1342,Ancient Greek text,1235,1069,2
1343,Religious Group,8,,1
1343,Minoan Religions,35,8,2
1343,Religious Place,856,,1
1343,Aegean,1100,856,2
1344,Religious Group,8,,1
1344,Buddhist Traditions,14,8,2
1344,Tibetan Buddhism,992,8,2
1344,Mahayana Buddhism,1089,8,2
1345,Religious Group,8,,1
1345,Zoroastrianism,49,8,2
1345,Text,1069,,1
1345,Zoroastrian prayer,1370,1069,2
1346,Religious Group,8,,1
1346,Greek Religions,22,8,2
1346,Hellenistic Religions,741,8,2
1346,Ancient Mediterranean,776,8,2
1346,Religious Place,856,,1
1346,Monument,857,856,2
1346,Temple,865,856,2
1346,Temenos,928,856,2
1346,Sacred Enclosure,932,856,2
1346,Greek Cult,982,8,2
1346,Archaeological site,1099,857,3
1346,Aegean,1100,856,2
1346,Greece,1126,856,2
1346,Graeco-Roman,1199,856,2
1346,Polytheistic,1300,8,2
1347,Religious Group,8,,1
1347,Christian Traditions,18,8,2
1347,Early Christianity,774,8,2
1347,Medieval Christianity,984,8,2
1347,Roman Catholic,996,8,2
1347,Catholic,999,8,2
1347,Text,1069,,1
1347,Catholic text,1115,1069,2
1347,Monasticism,1168,8,2
1347,Ritual text,1176,1069,2
1347,Religious Practice,1238,8,2
1347,Hagiography,1297,1069,2
1347,Religious History,1301,1069,2
1348,Religious Group,8,,1
1348,Christian Traditions,18,8,2
1348,Abrahamic,905,8,2
1348,Communal Society,914,8,2
1348,Arabian Religions,1229,8,2
1348,Liberation Theology,1333,8,2
1349,Religious Group,8,,1
1349,Chinese Religion,123,8,2
1349,Chinese Folk Religions,127,123,3
1349,Daoism,1108,8,2
1350,Religious Group,8,,1
1350,Buddhist Traditions,14,8,2
1350,Religious Place,856,,1
1350,Daoism,1108,8,2
1350,China,1258,856,2
1350,Chinese Buddhism,1291,8,2
1350,Sichuan,1374,1258,3
1351,Religious Group,8,,1
1351,African Religions,9,8,2
1351,Egyptian Religions,20,8,2
1351,Religious Place,856,,1
1351,Tomb,1067,856,2
1351,Archaeological monument,1144,856,2
1351,Ancient Egyptian Religion,1157,9,3
1351,Egypt,1195,856,2
